image_id,file_name,width,height,x_min,y_min,x_max,y_max,class_id
ISIC_0013177,ISIC_0013177.jpg,512,512,196,61,375,356,1
ISIC_0013178,ISIC_0013178.jpg,512,512,133,41,368,508,1
ISIC_0013181,ISIC_0013181.jpg,512,512,227,205,293,301,1
ISIC_0013184,ISIC_0013184.jpg,512,512,137,57,393,397,1
ISIC_0013187,ISIC_0013187.jpg,512,512,161,177,357,357,1
ISIC_0013189,ISIC_0013189.jpg,512,512,175,154,340,415,1
ISIC_0013190,ISIC_0013190.jpg,512,512,181,209,333,361,1
ISIC_0013191,ISIC_0013191.jpg,512,512,168,124,342,349,1
ISIC_0013192,ISIC_0013192.jpg,512,512,233,224,285,305,1
ISIC_0013193,ISIC_0013193.jpg,512,512,187,167,410,345,1
ISIC_0013196,ISIC_0013196.jpg,512,512,243,226,267,269,1
ISIC_0013197,ISIC_0013197.jpg,512,512,237,224,273,269,1
ISIC_0013198,ISIC_0013198.jpg,512,512,127,134,310,472,1
ISIC_0013200,ISIC_0013200.jpg,512,512,213,205,325,325,1
ISIC_0013201,ISIC_0013201.jpg,512,512,237,177,296,287,1
ISIC_0013203,ISIC_0013203.jpg,512,512,123,96,391,410,1
ISIC_0013204,ISIC_0013204.jpg,512,512,208,198,319,320,1
ISIC_0013205,ISIC_0013205.jpg,512,512,210,202,299,331,1
ISIC_0013207,ISIC_0013207.jpg,512,512,226,140,321,305,1
ISIC_0013208,ISIC_0013208.jpg,512,512,241,213,285,277,1
ISIC_0013212,ISIC_0013212.jpg,512,512,220,196,294,280,1
ISIC_0013213,ISIC_0013213.jpg,512,512,205,197,317,377,1
ISIC_0013216,ISIC_0013216.jpg,512,512,205,131,322,301,1
ISIC_0013217,ISIC_0013217.jpg,512,512,218,289,266,364,1
ISIC_0013219,ISIC_0013219.jpg,512,512,237,213,297,301,1
ISIC_0013220,ISIC_0013220.jpg,512,512,181,181,317,369,1
ISIC_0013222,ISIC_0013222.jpg,512,512,209,201,304,349,1
ISIC_0013223,ISIC_0013223.jpg,512,512,181,81,345,325,1
ISIC_0013224,ISIC_0013224.jpg,512,512,149,277,233,381,1
ISIC_0013226,ISIC_0013226.jpg,512,512,228,150,305,290,1
ISIC_0013227,ISIC_0013227.jpg,512,512,221,209,301,321,1
ISIC_0013229,ISIC_0013229.jpg,512,512,216,281,329,461,1
ISIC_0013230,ISIC_0013230.jpg,512,512,209,178,299,323,1
ISIC_0013232,ISIC_0013232.jpg,512,512,209,113,349,329,1
ISIC_0013233,ISIC_0013233.jpg,512,512,277,155,321,247,1
ISIC_0013235,ISIC_0013235.jpg,512,512,221,173,309,401,1
ISIC_0013238,ISIC_0013238.jpg,512,512,181,141,297,329,1
ISIC_0013242,ISIC_0013242.jpg,512,512,166,120,307,357,1
ISIC_0013244,ISIC_0013244.jpg,512,512,145,157,361,325,1
ISIC_0013248,ISIC_0013248.jpg,512,512,217,189,293,301,1
ISIC_0013249,ISIC_0013249.jpg,512,512,225,192,310,315,1
ISIC_0013257,ISIC_0013257.jpg,512,512,171,176,276,296,1
ISIC_0013258,ISIC_0013258.jpg,512,512,225,181,337,313,1
ISIC_0013269,ISIC_0013269.jpg,512,512,187,202,266,367,1
ISIC_0013271,ISIC_0013271.jpg,512,512,223,175,335,312,1
ISIC_0013274,ISIC_0013274.jpg,512,512,205,173,309,285,1
ISIC_0013275,ISIC_0013275.jpg,512,512,237,209,297,293,1
ISIC_0013277,ISIC_0013277.jpg,512,512,132,29,358,466,1
ISIC_0013287,ISIC_0013287.jpg,512,512,205,169,285,325,1
ISIC_0013288,ISIC_0013288.jpg,512,512,200,217,289,369,1
ISIC_0013291,ISIC_0013291.jpg,512,512,211,179,319,387,1
ISIC_0013294,ISIC_0013294.jpg,512,512,200,253,289,405,1
ISIC_0013302,ISIC_0013302.jpg,512,512,238,260,287,330,1
ISIC_0013304,ISIC_0013304.jpg,512,512,195,161,328,332,1
ISIC_0013306,ISIC_0013306.jpg,512,512,188,254,269,352,1
ISIC_0013310,ISIC_0013310.jpg,512,512,131,167,351,509,1
ISIC_0013311,ISIC_0013311.jpg,512,512,192,217,277,353,1
ISIC_0013314,ISIC_0013314.jpg,512,512,200,245,293,397,1
ISIC_0013315,ISIC_0013315.jpg,512,512,117,164,282,428,1
ISIC_0013319,ISIC_0013319.jpg,512,512,203,117,326,360,1
ISIC_0013320,ISIC_0013320.jpg,512,512,181,133,317,349,1
ISIC_0013321,ISIC_0013321.jpg,512,512,1,1,300,512,1
ISIC_0013325,ISIC_0013325.jpg,512,512,213,198,300,346,1
ISIC_0013326,ISIC_0013326.jpg,512,512,213,186,310,303,1
ISIC_0013329,ISIC_0013329.jpg,512,512,200,201,269,313,1
ISIC_0013330,ISIC_0013330.jpg,512,512,192,245,256,341,1
ISIC_0013333,ISIC_0013333.jpg,512,512,213,173,301,301,1
ISIC_0013334,ISIC_0013334.jpg,512,512,83,103,362,423,1
ISIC_0013335,ISIC_0013335.jpg,512,512,160,153,353,425,1
ISIC_0013340,ISIC_0013340.jpg,512,512,198,271,284,367,1
ISIC_0013341,ISIC_0013341.jpg,512,512,92,46,399,448,1
ISIC_0013342,ISIC_0013342.jpg,512,512,221,213,305,309,1
ISIC_0013346,ISIC_0013346.jpg,512,512,154,85,325,392,1
ISIC_0013355,ISIC_0013355.jpg,512,512,208,269,245,309,1
ISIC_0013356,ISIC_0013356.jpg,512,512,207,264,287,340,1
ISIC_0013359,ISIC_0013359.jpg,512,512,127,79,379,466,1
ISIC_0013360,ISIC_0013360.jpg,512,512,297,247,363,356,1
ISIC_0013364,ISIC_0013364.jpg,512,512,245,221,325,337,1
ISIC_0013365,ISIC_0013365.jpg,512,512,189,165,337,381,1
ISIC_0013369,ISIC_0013369.jpg,512,512,251,214,290,295,1
ISIC_0013371,ISIC_0013371.jpg,512,512,133,121,293,321,1
ISIC_0013374,ISIC_0013374.jpg,512,512,17,1,474,468,1
ISIC_0013378,ISIC_0013378.jpg,512,512,223,253,323,374,1
ISIC_0013383,ISIC_0013383.jpg,512,512,216,257,289,389,1
ISIC_0013385,ISIC_0013385.jpg,512,512,200,177,309,405,1
ISIC_0013390,ISIC_0013390.jpg,512,512,213,209,321,389,1
ISIC_0013393,ISIC_0013393.jpg,512,512,131,129,400,485,1
ISIC_0013394,ISIC_0013394.jpg,512,512,224,197,305,317,1
ISIC_0013395,ISIC_0013395.jpg,512,512,200,253,277,397,1
ISIC_0013397,ISIC_0013397.jpg,512,512,243,34,382,264,1
ISIC_0013398,ISIC_0013398.jpg,512,512,244,176,296,253,1
ISIC_0013399,ISIC_0013399.jpg,512,512,215,199,314,374,1
ISIC_0013400,ISIC_0013400.jpg,512,512,160,176,361,454,1
ISIC_0013403,ISIC_0013403.jpg,512,512,216,205,305,353,1
ISIC_0013405,ISIC_0013405.jpg,512,512,184,144,301,297,1
ISIC_0013410,ISIC_0013410.jpg,512,512,165,201,256,397,1
ISIC_0013411,ISIC_0013411.jpg,512,512,13,121,361,501,1
ISIC_0013414,ISIC_0013414.jpg,512,512,214,199,283,327,1
ISIC_0013416,ISIC_0013416.jpg,512,512,224,215,291,294,1
ISIC_0013417,ISIC_0013417.jpg,512,512,224,217,285,289,1
ISIC_0013423,ISIC_0013423.jpg,512,512,107,66,413,427,1
ISIC_0013424,ISIC_0013424.jpg,512,512,133,124,314,391,1
ISIC_0013425,ISIC_0013425.jpg,512,512,224,157,341,301,1
ISIC_0013427,ISIC_0013427.jpg,512,512,53,29,461,477,1
ISIC_0013428,ISIC_0013428.jpg,512,512,133,77,357,397,1
ISIC_0013429,ISIC_0013429.jpg,512,512,205,153,325,325,1
ISIC_0013430,ISIC_0013430.jpg,512,512,205,165,329,345,1
ISIC_0013432,ISIC_0013432.jpg,512,512,213,193,317,329,1
ISIC_0013433,ISIC_0013433.jpg,512,512,192,197,293,333,1
ISIC_0013434,ISIC_0013434.jpg,512,512,199,240,326,376,1
ISIC_0013437,ISIC_0013437.jpg,512,512,176,112,349,429,1
ISIC_0013438,ISIC_0013438.jpg,512,512,184,205,301,385,1
ISIC_0013443,ISIC_0013443.jpg,512,512,183,164,374,461,1
ISIC_0013455,ISIC_0013455.jpg,512,512,121,82,356,453,1
ISIC_0013456,ISIC_0013456.jpg,512,512,230,262,265,315,1
ISIC_0013457,ISIC_0013457.jpg,512,512,143,41,395,471,1
ISIC_0013458,ISIC_0013458.jpg,512,512,216,185,325,321,1
ISIC_0013459,ISIC_0013459.jpg,512,512,115,86,327,390,1
ISIC_0013461,ISIC_0013461.jpg,512,512,188,257,325,433,1
ISIC_0013465,ISIC_0013465.jpg,512,512,219,185,282,309,1
ISIC_0013472,ISIC_0013472.jpg,512,512,173,232,341,377,1
ISIC_0013473,ISIC_0013473.jpg,512,512,57,0,511,511,1
ISIC_0013474,ISIC_0013474.jpg,512,512,151,78,321,391,1
ISIC_0013480,ISIC_0013480.jpg,512,512,181,197,253,285,1
ISIC_0013487,ISIC_0013487.jpg,512,512,212,148,304,352,1
ISIC_0013488,ISIC_0013488.jpg,512,512,186,157,320,346,1
ISIC_0013489,ISIC_0013489.jpg,512,512,200,168,312,329,1
ISIC_0013490,ISIC_0013490.jpg,512,512,185,117,325,309,1
ISIC_0013491,ISIC_0013491.jpg,512,512,209,177,325,377,1
ISIC_0013492,ISIC_0013492.jpg,512,512,205,169,333,325,1
ISIC_0013493,ISIC_0013493.jpg,512,512,69,63,345,394,1
ISIC_0013494,ISIC_0013494.jpg,512,512,213,128,309,365,1
ISIC_0013495,ISIC_0013495.jpg,512,512,200,177,305,385,1
ISIC_0013498,ISIC_0013498.jpg,512,512,189,177,333,325,1
ISIC_0013499,ISIC_0013499.jpg,512,512,189,145,317,357,1
ISIC_0013500,ISIC_0013500.jpg,512,512,201,149,293,337,1
ISIC_0013501,ISIC_0013501.jpg,512,512,194,176,313,377,1
ISIC_0013511,ISIC_0013511.jpg,512,512,203,157,342,338,1
ISIC_0013512,ISIC_0013512.jpg,512,512,231,200,288,309,1
ISIC_0013516,ISIC_0013516.jpg,512,512,118,238,236,428,1
ISIC_0013517,ISIC_0013517.jpg,512,512,232,285,297,349,1
ISIC_0013518,ISIC_0013518.jpg,512,512,104,9,420,464,1
ISIC_0013523,ISIC_0013523.jpg,512,512,201,181,281,325,1
ISIC_0013525,ISIC_0013525.jpg,512,512,209,145,421,317,1
ISIC_0013526,ISIC_0013526.jpg,512,512,231,232,296,298,1
ISIC_0013527,ISIC_0013527.jpg,512,512,244,222,273,295,1
ISIC_0013529,ISIC_0013529.jpg,512,512,205,181,305,317,1
ISIC_0013549,ISIC_0013549.jpg,512,512,180,180,338,352,1
ISIC_0013552,ISIC_0013552.jpg,512,512,184,222,239,304,1
ISIC_0013553,ISIC_0013553.jpg,512,512,160,73,341,357,1
ISIC_0013554,ISIC_0013554.jpg,512,512,208,261,269,361,1
ISIC_0013558,ISIC_0013558.jpg,512,512,221,173,295,324,1
ISIC_0013559,ISIC_0013559.jpg,512,512,201,160,297,345,1
ISIC_0013561,ISIC_0013561.jpg,512,512,199,141,302,381,1
ISIC_0013562,ISIC_0013562.jpg,512,512,173,169,285,337,1
ISIC_0013565,ISIC_0013565.jpg,512,512,223,221,313,313,1
ISIC_0013567,ISIC_0013567.jpg,512,512,181,243,288,367,1
ISIC_0013568,ISIC_0013568.jpg,512,512,217,205,285,309,1
ISIC_0013572,ISIC_0013572.jpg,512,512,192,177,333,329,1
ISIC_0013573,ISIC_0013573.jpg,512,512,156,60,358,327,1
ISIC_0013577,ISIC_0013577.jpg,512,512,162,88,371,415,1
ISIC_0013578,ISIC_0013578.jpg,512,512,208,101,325,405,1
ISIC_0013579,ISIC_0013579.jpg,512,512,192,112,353,381,1
ISIC_0013580,ISIC_0013580.jpg,512,512,232,189,321,321,1
ISIC_0013581,ISIC_0013581.jpg,512,512,213,241,305,365,1
ISIC_0013585,ISIC_0013585.jpg,512,512,45,0,449,512,1
ISIC_0013588,ISIC_0013588.jpg,512,512,163,147,351,399,1
ISIC_0013592,ISIC_0013592.jpg,512,512,229,213,277,297,1
ISIC_0013594,ISIC_0013594.jpg,512,512,73,0,453,512,1
ISIC_0013595,ISIC_0013595.jpg,512,512,225,218,288,302,1
ISIC_0013596,ISIC_0013596.jpg,512,512,233,219,282,321,1
ISIC_0013597,ISIC_0013597.jpg,512,512,237,201,289,293,1
ISIC_0013599,ISIC_0013599.jpg,512,512,225,237,288,305,1
ISIC_0013600,ISIC_0013600.jpg,512,512,167,212,398,398,1
ISIC_0013601,ISIC_0013601.jpg,512,512,225,205,320,337,1
ISIC_0013602,ISIC_0013602.jpg,512,512,206,189,300,338,1
ISIC_0013603,ISIC_0013603.jpg,512,512,225,213,288,309,1
ISIC_0013606,ISIC_0013606.jpg,512,512,229,201,297,289,1
ISIC_0013610,ISIC_0013610.jpg,512,512,201,153,321,345,1
ISIC_0013615,ISIC_0013615.jpg,512,512,166,155,354,444,1
ISIC_0013617,ISIC_0013617.jpg,512,512,86,139,411,476,1
ISIC_0013618,ISIC_0013618.jpg,512,512,61,21,453,445,1
ISIC_0013621,ISIC_0013621.jpg,512,512,33,69,457,512,1
ISIC_0013626,ISIC_0013626.jpg,512,512,137,80,333,353,1
ISIC_0013634,ISIC_0013634.jpg,512,512,179,114,349,436,1
ISIC_0013635,ISIC_0013635.jpg,512,512,160,144,293,333,1
ISIC_0013636,ISIC_0013636.jpg,512,512,140,44,407,458,1
ISIC_0013637,ISIC_0013637.jpg,512,512,184,169,313,349,1
ISIC_0013639,ISIC_0013639.jpg,512,512,193,173,320,345,1
ISIC_0013643,ISIC_0013643.jpg,512,512,213,165,309,333,1
ISIC_0013644,ISIC_0013644.jpg,512,512,166,145,332,354,1
ISIC_0013651,ISIC_0013651.jpg,512,512,59,81,401,455,1
ISIC_0013652,ISIC_0013652.jpg,512,512,188,192,326,348,1
ISIC_0013656,ISIC_0013656.jpg,512,512,245,185,301,273,1
ISIC_0013663,ISIC_0013663.jpg,512,512,165,16,365,429,1
ISIC_0013664,ISIC_0013664.jpg,512,512,179,141,304,397,1
ISIC_0013667,ISIC_0013667.jpg,512,512,113,133,336,417,1
ISIC_0013670,ISIC_0013670.jpg,512,512,255,354,304,445,1
ISIC_0013671,ISIC_0013671.jpg,512,512,144,193,353,453,1
ISIC_0013672,ISIC_0013672.jpg,512,512,175,165,476,406,1
ISIC_0013673,ISIC_0013673.jpg,512,512,237,164,310,280,1
ISIC_0013674,ISIC_0013674.jpg,512,512,120,85,349,469,1
ISIC_0013675,ISIC_0013675.jpg,512,512,216,249,337,465,1
ISIC_0013676,ISIC_0013676.jpg,512,512,224,193,341,393,1
ISIC_0013678,ISIC_0013678.jpg,512,512,202,162,308,311,1
ISIC_0013680,ISIC_0013680.jpg,512,512,200,137,304,263,1
ISIC_0013684,ISIC_0013684.jpg,512,512,213,131,331,342,1
ISIC_0013685,ISIC_0013685.jpg,512,512,154,74,496,510,1
ISIC_0013688,ISIC_0013688.jpg,512,512,189,197,321,333,1
ISIC_0013689,ISIC_0013689.jpg,512,512,237,217,281,285,1
ISIC_0013690,ISIC_0013690.jpg,512,512,242,210,297,281,1
ISIC_0013691,ISIC_0013691.jpg,512,512,161,145,329,385,1
ISIC_0013695,ISIC_0013695.jpg,512,512,208,209,329,377,1
ISIC_0013696,ISIC_0013696.jpg,512,512,188,89,254,198,1
ISIC_0013702,ISIC_0013702.jpg,512,512,137,121,359,358,1
ISIC_0013708,ISIC_0013708.jpg,512,512,1,2,433,512,1
ISIC_0013709,ISIC_0013709.jpg,512,512,91,4,391,366,1
ISIC_0013712,ISIC_0013712.jpg,512,512,189,253,253,349,1
ISIC_0013713,ISIC_0013713.jpg,512,512,213,217,297,317,1
ISIC_0013719,ISIC_0013719.jpg,512,512,205,185,337,337,1
ISIC_0013721,ISIC_0013721.jpg,512,512,202,147,399,376,1
ISIC_0013733,ISIC_0013733.jpg,512,512,197,196,309,334,1
ISIC_0013736,ISIC_0013736.jpg,512,512,200,149,361,401,1
ISIC_0013737,ISIC_0013737.jpg,512,512,256,289,313,357,1
ISIC_0013738,ISIC_0013738.jpg,512,512,254,327,300,395,1
ISIC_0013739,ISIC_0013739.jpg,512,512,183,151,290,382,1
ISIC_0013740,ISIC_0013740.jpg,512,512,194,96,326,362,1
ISIC_0013747,ISIC_0013747.jpg,512,512,175,144,342,436,1
ISIC_0013748,ISIC_0013748.jpg,512,512,181,117,321,345,1
ISIC_0013749,ISIC_0013749.jpg,512,512,184,112,301,301,1
ISIC_0013758,ISIC_0013758.jpg,512,512,180,167,342,439,1
ISIC_0013762,ISIC_0013762.jpg,512,512,180,161,346,381,1
ISIC_0013765,ISIC_0013765.jpg,512,512,164,3,479,478,1
ISIC_0013766,ISIC_0013766.jpg,512,512,216,187,306,363,1
ISIC_0013767,ISIC_0013767.jpg,512,512,100,35,428,495,1
ISIC_0013772,ISIC_0013772.jpg,512,512,205,189,269,301,1
ISIC_0013775,ISIC_0013775.jpg,512,512,221,237,329,385,1
ISIC_0013777,ISIC_0013777.jpg,512,512,112,177,317,341,1
ISIC_0013778,ISIC_0013778.jpg,512,512,136,193,433,393,1
ISIC_0013782,ISIC_0013782.jpg,512,512,173,153,313,309,1
ISIC_0013783,ISIC_0013783.jpg,512,512,114,3,381,456,1
ISIC_0013789,ISIC_0013789.jpg,512,512,245,221,309,297,1
ISIC_0013792,ISIC_0013792.jpg,512,512,176,184,300,365,1
ISIC_0013793,ISIC_0013793.jpg,512,512,176,149,336,361,1
ISIC_0013794,ISIC_0013794.jpg,512,512,204,177,333,299,1
ISIC_0013795,ISIC_0013795.jpg,512,512,226,222,280,292,1
ISIC_0013796,ISIC_0013796.jpg,512,512,233,192,289,297,1
ISIC_0013797,ISIC_0013797.jpg,512,512,153,53,336,349,1
ISIC_0013798,ISIC_0013798.jpg,512,512,245,241,281,285,1
ISIC_0013799,ISIC_0013799.jpg,512,512,207,188,323,325,1
ISIC_0013800,ISIC_0013800.jpg,512,512,221,169,301,329,1
ISIC_0013801,ISIC_0013801.jpg,512,512,119,134,386,395,1
ISIC_0013802,ISIC_0013802.jpg,512,512,237,205,293,313,1
ISIC_0013803,ISIC_0013803.jpg,512,512,233,221,289,289,1
ISIC_0013804,ISIC_0013804.jpg,512,512,233,205,293,301,1
ISIC_0013805,ISIC_0013805.jpg,512,512,168,145,338,361,1
ISIC_0013806,ISIC_0013806.jpg,512,512,224,185,297,289,1
ISIC_0013807,ISIC_0013807.jpg,512,512,245,209,281,273,1
ISIC_0013808,ISIC_0013808.jpg,512,512,232,213,305,285,1
ISIC_0013809,ISIC_0013809.jpg,512,512,146,93,367,490,1
ISIC_0013813,ISIC_0013813.jpg,512,512,75,1,402,512,1
ISIC_0013815,ISIC_0013815.jpg,512,512,213,185,285,289,1
ISIC_0013816,ISIC_0013816.jpg,512,512,119,120,314,359,1
ISIC_0013817,ISIC_0013817.jpg,512,512,165,201,309,405,1
ISIC_0013819,ISIC_0013819.jpg,512,512,176,237,301,393,1
ISIC_0013828,ISIC_0013828.jpg,512,512,125,0,413,389,1
ISIC_0013830,ISIC_0013830.jpg,512,512,224,209,293,309,1
ISIC_0013831,ISIC_0013831.jpg,512,512,208,277,325,397,1
ISIC_0013832,ISIC_0013832.jpg,512,512,139,27,380,489,1
ISIC_0013833,ISIC_0013833.jpg,512,512,3,2,499,512,1
ISIC_0013835,ISIC_0013835.jpg,512,512,119,64,246,335,1
ISIC_0013836,ISIC_0013836.jpg,512,512,213,193,281,269,1
ISIC_0013837,ISIC_0013837.jpg,512,512,237,185,277,261,1
ISIC_0013839,ISIC_0013839.jpg,512,512,248,269,297,337,1
ISIC_0013840,ISIC_0013840.jpg,512,512,38,46,378,493,1
ISIC_0013842,ISIC_0013842.jpg,512,512,209,144,328,290,1
ISIC_0013843,ISIC_0013843.jpg,512,512,209,213,297,305,1
ISIC_0013844,ISIC_0013844.jpg,512,512,201,197,317,357,1
ISIC_0013861,ISIC_0013861.jpg,512,512,62,68,370,505,1
ISIC_0013862,ISIC_0013862.jpg,512,512,84,46,446,461,1
ISIC_0013863,ISIC_0013863.jpg,512,512,165,236,210,306,1
ISIC_0013865,ISIC_0013865.jpg,512,512,184,205,353,397,1
ISIC_0013867,ISIC_0013867.jpg,512,512,53,6,384,446,1
ISIC_0013874,ISIC_0013874.jpg,512,512,77,93,397,437,1
ISIC_0013879,ISIC_0013879.jpg,512,512,184,225,293,337,1
ISIC_0013886,ISIC_0013886.jpg,512,512,205,220,294,330,1
ISIC_0013888,ISIC_0013888.jpg,512,512,229,209,285,277,1
ISIC_0013891,ISIC_0013891.jpg,512,512,225,242,272,321,1
ISIC_0013896,ISIC_0013896.jpg,512,512,189,209,333,441,1
ISIC_0013897,ISIC_0013897.jpg,512,512,209,286,315,430,1
ISIC_0013898,ISIC_0013898.jpg,512,512,200,269,321,409,1
ISIC_0013908,ISIC_0013908.jpg,512,512,150,93,363,354,1
ISIC_0013910,ISIC_0013910.jpg,512,512,301,177,361,273,1
ISIC_0013911,ISIC_0013911.jpg,512,512,214,182,302,327,1
ISIC_0013917,ISIC_0013917.jpg,512,512,203,223,302,412,1
ISIC_0013918,ISIC_0013918.jpg,512,512,217,133,357,293,1
ISIC_0013921,ISIC_0013921.jpg,512,512,237,185,317,329,1
ISIC_0013922,ISIC_0013922.jpg,512,512,208,177,313,301,1
ISIC_0013925,ISIC_0013925.jpg,512,512,52,10,428,503,1
ISIC_0013929,ISIC_0013929.jpg,512,512,120,95,428,483,1
ISIC_0013935,ISIC_0013935.jpg,512,512,216,241,290,354,1
ISIC_0013936,ISIC_0013936.jpg,512,512,221,160,289,277,1
ISIC_0013942,ISIC_0013942.jpg,512,512,211,237,317,379,1
ISIC_0013946,ISIC_0013946.jpg,512,512,147,114,357,426,1
ISIC_0013948,ISIC_0013948.jpg,512,512,206,157,456,502,1
ISIC_0013953,ISIC_0013953.jpg,512,512,182,92,356,396,1
ISIC_0013958,ISIC_0013958.jpg,512,512,163,54,360,403,1
ISIC_0013961,ISIC_0013961.jpg,512,512,198,217,279,327,1
ISIC_0013962,ISIC_0013962.jpg,512,512,189,249,253,329,1
ISIC_0013966,ISIC_0013966.jpg,512,512,212,210,302,320,1
ISIC_0013967,ISIC_0013967.jpg,512,512,201,157,333,337,1
ISIC_0013969,ISIC_0013969.jpg,512,512,205,221,317,421,1
ISIC_0013970,ISIC_0013970.jpg,512,512,208,209,245,261,1
ISIC_0013972,ISIC_0013972.jpg,512,512,127,178,291,455,1
ISIC_0013975,ISIC_0013975.jpg,512,512,215,199,344,402,1
ISIC_0013977,ISIC_0013977.jpg,512,512,221,189,323,375,1
ISIC_0013980,ISIC_0013980.jpg,512,512,168,153,264,313,1
ISIC_0013981,ISIC_0013981.jpg,512,512,122,166,234,390,1
ISIC_0013982,ISIC_0013982.jpg,512,512,208,125,336,326,1
ISIC_0013983,ISIC_0013983.jpg,512,512,205,153,329,309,1
ISIC_0013984,ISIC_0013984.jpg,512,512,177,32,337,345,1
ISIC_0013986,ISIC_0013986.jpg,512,512,204,91,374,408,1
ISIC_0013987,ISIC_0013987.jpg,512,512,171,150,322,391,1
ISIC_0013988,ISIC_0013988.jpg,512,512,57,2,311,499,1
ISIC_0013995,ISIC_0013995.jpg,512,512,197,181,329,317,1
ISIC_0013996,ISIC_0013996.jpg,512,512,82,168,224,400,1
ISIC_0013997,ISIC_0013997.jpg,512,512,168,96,277,257,1
ISIC_0013998,ISIC_0013998.jpg,512,512,193,71,309,199,1
ISIC_0014001,ISIC_0014001.jpg,512,512,104,101,285,341,1
ISIC_0014013,ISIC_0014013.jpg,512,512,161,81,377,373,1
ISIC_0014026,ISIC_0014026.jpg,512,512,184,213,289,345,1
ISIC_0014027,ISIC_0014027.jpg,512,512,131,95,286,371,1
ISIC_0014028,ISIC_0014028.jpg,512,512,233,185,297,321,1
ISIC_0014029,ISIC_0014029.jpg,512,512,221,153,325,305,1
ISIC_0014032,ISIC_0014032.jpg,512,512,291,174,383,291,1
ISIC_0014037,ISIC_0014037.jpg,512,512,143,2,364,499,1
ISIC_0014044,ISIC_0014044.jpg,512,512,175,88,342,399,1
ISIC_0014046,ISIC_0014046.jpg,512,512,237,249,293,317,1
ISIC_0014049,ISIC_0014049.jpg,512,512,168,169,281,297,1
ISIC_0014059,ISIC_0014059.jpg,512,512,194,256,322,373,1
ISIC_0014062,ISIC_0014062.jpg,512,512,141,221,301,405,1
ISIC_0014066,ISIC_0014066.jpg,512,512,176,277,357,393,1
ISIC_0014069,ISIC_0014069.jpg,512,512,195,247,308,385,1
ISIC_0014072,ISIC_0014072.jpg,512,512,42,8,466,510,1
ISIC_0014073,ISIC_0014073.jpg,512,512,130,16,404,465,1
ISIC_0014076,ISIC_0014076.jpg,512,512,25,0,461,512,1
ISIC_0014077,ISIC_0014077.jpg,512,512,101,87,377,511,1
ISIC_0014080,ISIC_0014080.jpg,512,512,208,193,341,329,1
ISIC_0014081,ISIC_0014081.jpg,512,512,221,229,325,305,1
ISIC_0014089,ISIC_0014089.jpg,512,512,229,333,282,421,1
ISIC_0014090,ISIC_0014090.jpg,512,512,235,207,296,284,1
ISIC_0014092,ISIC_0014092.jpg,512,512,216,137,289,233,1
ISIC_0014093,ISIC_0014093.jpg,512,512,232,233,313,377,1
ISIC_0014094,ISIC_0014094.jpg,512,512,244,336,305,418,1
ISIC_0014099,ISIC_0014099.jpg,512,512,156,44,319,418,1
ISIC_0014103,ISIC_0014103.jpg,512,512,163,75,344,461,1
ISIC_0014108,ISIC_0014108.jpg,512,512,195,150,352,456,1
ISIC_0014110,ISIC_0014110.jpg,512,512,137,120,370,415,1
ISIC_0014114,ISIC_0014114.jpg,512,512,80,39,293,326,1
ISIC_0014117,ISIC_0014117.jpg,512,512,211,236,323,385,1
ISIC_0014127,ISIC_0014127.jpg,512,512,141,109,337,285,1
ISIC_0014129,ISIC_0014129.jpg,512,512,125,63,416,484,1
ISIC_0014131,ISIC_0014131.jpg,512,512,183,139,246,230,1
ISIC_0014132,ISIC_0014132.jpg,512,512,82,40,286,363,1
ISIC_0014133,ISIC_0014133.jpg,512,512,29,0,385,493,1
ISIC_0014136,ISIC_0014136.jpg,512,512,197,257,325,409,1
ISIC_0014139,ISIC_0014139.jpg,512,512,200,73,337,241,1
ISIC_0014144,ISIC_0014144.jpg,512,512,224,149,297,289,1
ISIC_0014149,ISIC_0014149.jpg,512,512,212,262,303,420,1
ISIC_0014150,ISIC_0014150.jpg,512,512,173,225,337,401,1
ISIC_0014151,ISIC_0014151.jpg,512,512,107,47,463,426,1
ISIC_0014156,ISIC_0014156.jpg,512,512,189,191,315,371,1
ISIC_0014157,ISIC_0014157.jpg,512,512,80,96,264,329,1
ISIC_0014158,ISIC_0014158.jpg,512,512,226,217,294,324,1
ISIC_0014160,ISIC_0014160.jpg,512,512,164,127,335,351,1
ISIC_0014162,ISIC_0014162.jpg,512,512,221,265,309,373,1
ISIC_0014163,ISIC_0014163.jpg,512,512,69,21,425,477,1
ISIC_0014164,ISIC_0014164.jpg,512,512,184,229,365,393,1
ISIC_0014166,ISIC_0014166.jpg,512,512,148,139,354,350,1
ISIC_0014169,ISIC_0014169.jpg,512,512,151,92,309,322,1
ISIC_0014171,ISIC_0014171.jpg,512,512,141,92,394,466,1
ISIC_0014173,ISIC_0014173.jpg,512,512,124,44,446,493,1
ISIC_0014174,ISIC_0014174.jpg,512,512,232,205,293,293,1
ISIC_0014178,ISIC_0014178.jpg,512,512,181,209,313,345,1
ISIC_0014181,ISIC_0014181.jpg,512,512,67,13,420,477,1
ISIC_0014183,ISIC_0014183.jpg,512,512,146,41,283,428,1
ISIC_0014185,ISIC_0014185.jpg,512,512,192,201,321,405,1
ISIC_0014186,ISIC_0014186.jpg,512,512,163,132,349,388,1
